latitude,longitude,gnn+lstm,gnn,cnn+lstm,cnn
22.275,89.335,0.86,0.83,0.71,0.77
22.275,89.345,0.84,0.79,0.69,0.74
22.275,89.355,0.82,0.77,0.68,0.72
22.275,89.365,0.81,0.77,0.67,0.71
22.275,89.375,0.82,0.76,0.67,0.72
22.275,89.385,0.83,0.77,0.68,0.73
22.275,89.415,0.86,0.81,0.71,0.77
22.275,89.435,0.84,0.81,0.69,0.75
22.275,89.445,0.83,0.79,0.67,0.73
22.275,89.455,0.83,0.78,0.67,0.73
22.275,89.465,0.86,0.82,0.71,0.78
22.275,89.505,0.86,0.81,0.71,0.77
22.275,89.515,0.84,0.79,0.7,0.76
22.275,89.525,0.85,0.81,0.71,0.77
22.275,89.535,0.86,0.82,0.72,0.78
22.275,89.545,0.87,0.82,0.73,0.79
22.275,89.555,0.87,0.84,0.73,0.8
22.275,89.565,0.87,0.83,0.74,0.8
22.275,89.575,0.91,0.88,0.78,0.84
22.275,89.595,0.92,0.9,0.79,0.86
22.275,89.605,0.88,0.84,0.75,0.8
22.275,89.615,0.85,0.79,0.72,0.77
22.275,89.625,0.86,0.81,0.73,0.77
22.275,89.635,0.87,0.82,0.74,0.78
22.275,89.645,0.88,0.83,0.75,0.8
22.275,89.655,0.88,0.84,0.76,0.81
22.275,89.675,0.88,0.84,0.76,0.82
22.275,89.685,0.89,0.84,0.76,0.82
22.275,89.695,0.9,0.85,0.77,0.83
22.275,89.705,0.91,0.87,0.79,0.85
22.275,89.725,0.91,0.87,0.78,0.85
22.275,89.745,0.91,0.86,0.78,0.84
22.275,89.755,0.9,0.85,0.78,0.83
22.275,89.765,0.9,0.86,0.78,0.83
22.275,89.775,0.9,0.85,0.78,0.83
22.275,89.785,0.89,0.85,0.78,0.83
22.275,89.795,0.88,0.84,0.77,0.82
22.275,89.805,0.86,0.81,0.74,0.8
22.275,89.815,0.85,0.8,0.73,0.78
22.275,89.825,0.84,0.8,0.73,0.77
22.275,89.835,0.85,0.82,0.72,0.79
22.275,89.845,0.9,0.89,0.76,0.85
22.275,89.855,0.94,0.93,0.81,0.9
22.275,89.865,0.93,0.9,0.79,0.87
22.275,89.875,0.89,0.85,0.76,0.82
22.275,89.885,0.85,0.79,0.73,0.77
22.275,89.895,0.85,0.8,0.74,0.77
22.275,89.905,0.87,0.82,0.76,0.81
22.275,89.915,0.89,0.84,0.78,0.83
22.275,89.925,0.89,0.85,0.79,0.84
22.275,89.935,0.89,0.86,0.8,0.85
22.275,89.945,0.9,0.86,0.8,0.86
22.275,89.955,0.9,0.86,0.8,0.86
22.275,89.965,0.9,0.85,0.8,0.85
22.275,89.975,0.9,0.85,0.79,0.85
22.275,89.985,0.89,0.85,0.79,0.85
22.275,89.995,0.89,0.85,0.79,0.85
22.275,90.005,0.89,0.85,0.8,0.85
22.275,90.015,0.89,0.85,0.8,0.85
22.275,90.025,0.89,0.85,0.8,0.85
22.275,90.035,0.88,0.84,0.8,0.85
22.275,90.045,0.88,0.84,0.8,0.84
22.275,90.055,0.88,0.84,0.8,0.84
22.275,90.065,0.88,0.85,0.8,0.84
22.275,90.075,0.9,0.85,0.81,0.86
22.275,90.085,0.91,0.89,0.79,0.87
22.275,90.095,0.93,0.9,0.81,0.89
22.275,90.105,0.93,0.89,0.81,0.89
22.275,90.115,0.91,0.87,0.8,0.88
22.275,90.125,0.9,0.85,0.81,0.86
22.275,90.135,0.89,0.85,0.81,0.85
22.275,90.145,0.88,0.83,0.8,0.85
22.275,90.155,0.88,0.84,0.8,0.84
22.275,90.165,0.88,0.84,0.8,0.84
22.275,90.175,0.88,0.83,0.8,0.84
22.275,90.185,0.89,0.84,0.8,0.85
22.275,90.195,0.91,0.88,0.81,0.87
22.275,90.205,0.91,0.89,0.8,0.88
22.275,90.215,0.91,0.88,0.8,0.88
22.275,90.225,0.9,0.85,0.8,0.86
22.275,90.235,0.88,0.83,0.8,0.84
22.275,90.245,0.88,0.84,0.81,0.84
22.275,90.255,0.88,0.85,0.81,0.85
22.275,90.265,0.89,0.85,0.8,0.86
22.275,90.275,0.88,0.85,0.8,0.85
22.275,90.285,0.88,0.83,0.8,0.84
22.275,90.295,0.87,0.84,0.8,0.84
22.275,90.305,0.87,0.84,0.79,0.84
22.275,90.315,0.88,0.84,0.79,0.84
22.275,90.325,0.88,0.84,0.79,0.84
22.275,90.335,0.88,0.85,0.79,0.84
22.275,90.345,0.89,0.85,0.79,0.85
22.275,90.355,0.89,0.85,0.8,0.85
22.275,90.365,0.89,0.86,0.8,0.85
22.275,90.375,0.89,0.85,0.8,0.84
22.275,90.385,0.89,0.86,0.8,0.84
22.275,90.395,0.89,0.86,0.8,0.84
22.275,90.405,0.9,0.86,0.79,0.84
22.275,90.415,0.89,0.86,0.78,0.84
22.275,90.425,0.89,0.85,0.78,0.83
22.275,90.435,0.89,0.85,0.79,0.83
22.275,90.445,0.89,0.84,0.78,0.82
22.275,90.455,0.89,0.85,0.78,0.82
22.275,90.465,0.89,0.85,0.78,0.82
22.275,90.475,0.89,0.83,0.78,0.82
22.275,90.485,0.88,0.83,0.78,0.82
22.275,90.495,0.89,0.84,0.78,0.82
22.275,90.505,0.88,0.84,0.77,0.81
22.275,90.515,0.88,0.84,0.76,0.81
22.275,90.525,0.87,0.83,0.75,0.8
22.275,90.535,0.86,0.81,0.74,0.79
22.275,90.545,0.86,0.81,0.74,0.78
22.275,90.555,0.85,0.8,0.73,0.78
22.275,90.565,0.85,0.8,0.73,0.77
22.275,90.575,0.84,0.79,0.73,0.76
22.275,90.585,0.86,0.82,0.74,0.78
22.275,90.595,0.87,0.85,0.73,0.81
22.275,90.635,0.57,0.61,0.48,0.64
22.275,90.685,0.77,0.81,0.71,0.81
22.275,90.695,0.76,0.78,0.7,0.8
22.275,90.705,0.85,0.79,0.71,0.77
22.275,90.715,0.86,0.81,0.73,0.78
22.275,90.725,0.86,0.82,0.74,0.79
22.275,90.735,0.87,0.83,0.75,0.8
22.275,90.745,0.88,0.82,0.76,0.81
22.275,90.755,0.88,0.83,0.76,0.81
22.275,90.765,0.87,0.83,0.75,0.8
22.275,90.775,0.86,0.81,0.73,0.79
22.275,90.785,0.85,0.79,0.72,0.77
22.275,90.795,0.82,0.77,0.69,0.75
22.275,90.805,0.8,0.75,0.66,0.72
22.275,90.815,0.76,0.72,0.63,0.68
22.275,90.825,0.74,0.7,0.61,0.67
22.275,90.835,0.79,0.75,0.65,0.72
22.275,90.905,0.78,0.82,0.74,0.84
22.275,90.935,0.79,0.82,0.72,0.85
22.275,90.975,0.71,0.65,0.54,0.58
22.275,90.985,0.7,0.64,0.55,0.56
22.275,90.995,0.77,0.73,0.62,0.65
22.275,91.025,0.7,0.72,0.6,0.8
22.275,91.075,0.77,0.72,0.61,0.66
22.275,91.085,0.75,0.7,0.59,0.62
22.275,91.095,0.75,0.7,0.59,0.63
22.275,91.105,0.77,0.73,0.61,0.65
22.275,91.115,0.78,0.73,0.62,0.68
22.275,91.125,0.78,0.74,0.64,0.69
22.275,91.135,0.78,0.74,0.65,0.71
22.275,91.145,0.75,0.71,0.63,0.69
22.275,91.155,0.71,0.68,0.58,0.66
22.275,91.165,0.68,0.64,0.54,0.63
22.275,91.175,0.68,0.64,0.54,0.65
22.275,91.185,0.71,0.69,0.59,0.71
22.275,91.775,0.68,0.71,0.71,0.77
22.275,91.785,0.68,0.7,0.7,0.76
22.275,91.795,0.68,0.71,0.71,0.77
22.275,91.815,0.83,0.79,0.67,0.72
22.275,91.825,0.85,0.81,0.69,0.74
22.275,91.835,0.86,0.83,0.71,0.75
22.275,91.845,0.87,0.84,0.72,0.76
22.275,91.855,0.87,0.84,0.73,0.77
22.275,91.865,0.87,0.82,0.72,0.76
22.275,91.875,0.86,0.83,0.71,0.75
22.275,91.885,0.87,0.83,0.71,0.76
22.275,91.895,0.87,0.83,0.72,0.76
22.275,91.905,0.87,0.84,0.72,0.77
22.275,91.915,0.88,0.84,0.72,0.77
22.275,91.925,0.88,0.83,0.72,0.77
22.275,91.935,0.88,0.84,0.72,0.77
22.275,91.945,0.87,0.83,0.71,0.76
22.275,91.955,0.87,0.83,0.7,0.75
22.275,91.965,0.88,0.83,0.71,0.76
22.275,91.975,0.88,0.84,0.72,0.78
22.275,91.985,0.89,0.84,0.73,0.79
22.275,91.995,0.89,0.85,0.73,0.79
22.275,92.005,0.89,0.85,0.73,0.79
22.275,92.015,0.89,0.85,0.73,0.78
22.275,92.025,0.89,0.85,0.72,0.78
22.275,92.035,0.89,0.84,0.73,0.79
22.275,92.045,0.89,0.84,0.73,0.79
22.275,92.055,0.89,0.84,0.73,0.79
22.275,92.065,0.88,0.84,0.72,0.78
22.275,92.075,0.88,0.83,0.72,0.78
22.275,92.085,0.88,0.82,0.71,0.77
22.275,92.095,0.88,0.83,0.71,0.77
22.275,92.105,0.88,0.83,0.71,0.77
22.275,92.115,0.88,0.82,0.7,0.76
22.275,92.125,0.88,0.83,0.7,0.76
22.275,92.135,0.88,0.83,0.7,0.76
22.275,92.145,0.87,0.83,0.69,0.76
22.275,92.155,0.87,0.83,0.69,0.75
22.275,92.165,0.87,0.82,0.69,0.75
22.275,92.175,0.87,0.83,0.69,0.75
22.275,92.185,0.87,0.82,0.69,0.75
22.275,92.195,0.87,0.82,0.69,0.74
22.275,92.205,0.86,0.81,0.68,0.74
22.275,92.215,0.86,0.81,0.68,0.73
22.275,92.225,0.86,0.8,0.68,0.72
22.275,92.235,0.85,0.8,0.67,0.71
22.275,92.245,0.85,0.8,0.67,0.71
22.275,92.255,0.84,0.8,0.66,0.7
22.275,92.265,0.84,0.78,0.66,0.69
22.275,92.275,0.84,0.79,0.66,0.69
22.275,92.285,0.83,0.78,0.66,0.69
22.275,92.295,0.83,0.78,0.65,0.68
22.275,92.305,0.82,0.77,0.65,0.67
22.275,92.315,0.82,0.77,0.64,0.66
22.275,92.325,0.81,0.76,0.63,0.64
22.275,92.335,0.8,0.75,0.61,0.63
22.275,92.345,0.78,0.74,0.59,0.62
22.275,92.355,0.77,0.71,0.57,0.6
22.275,92.365,0.76,0.7,0.55,0.59
22.275,92.375,0.75,0.68,0.53,0.57
22.275,92.385,0.73,0.66,0.52,0.56
22.275,92.395,0.72,0.67,0.51,0.55
22.275,92.405,0.72,0.66,0.5,0.54
22.275,92.415,0.71,0.66,0.49,0.53
22.275,92.425,0.7,0.64,0.48,0.52
22.275,92.435,0.7,0.64,0.49,0.53
22.275,92.445,0.7,0.64,0.5,0.53
22.275,92.455,0.7,0.65,0.5,0.52
22.275,92.465,0.71,0.66,0.5,0.52
22.275,92.475,0.7,0.66,0.5,0.51
22.275,92.485,0.69,0.65,0.5,0.5
22.275,92.495,0.69,0.65,0.5,0.5
22.275,92.505,0.68,0.64,0.49,0.49
22.275,92.515,0.67,0.61,0.49,0.47
22.275,92.525,0.67,0.62,0.48,0.46
22.275,92.535,0.67,0.61,0.48,0.44
22.275,92.545,0.68,0.62,0.49,0.44
22.275,92.555,0.68,0.64,0.51,0.45
22.275,92.565,0.69,0.64,0.52,0.46
22.275,92.575,0.7,0.65,0.53,0.46
22.275,92.585,0.7,0.66,0.53,0.46
22.285,88.995,0.86,0.85,0.73,0.8
22.285,89.005,0.77,0.81,0.69,0.76
22.285,89.015,0.77,0.8,0.68,0.75
22.285,89.025,0.75,0.8,0.66,0.74
22.285,89.035,0.75,0.8,0.65,0.74
22.285,89.045,0.77,0.82,0.67,0.77
22.285,89.055,0.82,0.81,0.69,0.79
22.285,89.065,0.83,0.81,0.7,0.8
22.285,89.075,0.85,0.84,0.71,0.81
22.285,89.085,0.84,0.82,0.7,0.78
22.285,89.095,0.82,0.79,0.68,0.75
22.285,89.105,0.84,0.8,0.7,0.76
22.285,89.115,0.83,0.8,0.7,0.76
22.285,89.125,0.84,0.8,0.7,0.76
22.285,89.135,0.87,0.84,0.73,0.79
22.285,89.145,0.88,0.86,0.74,0.82
22.285,89.155,0.89,0.86,0.74,0.83
22.285,89.165,0.87,0.84,0.72,0.8
22.285,89.175,0.85,0.82,0.69,0.77
22.285,89.185,0.85,0.81,0.69,0.77
22.285,89.195,0.84,0.81,0.68,0.76
22.285,89.205,0.81,0.82,0.67,0.74
22.285,89.215,0.81,0.81,0.66,0.73
22.285,89.225,0.79,0.79,0.64,0.71
22.285,89.235,0.78,0.79,0.65,0.72
22.285,89.245,0.8,0.81,0.68,0.76
22.285,89.255,0.76,0.8,0.67,0.77
22.285,89.265,0.81,0.85,0.72,0.81
22.285,89.275,0.8,0.85,0.7,0.8
22.285,89.285,0.76,0.81,0.67,0.77
22.285,89.295,0.77,0.81,0.68,0.78
22.285,89.305,0.86,0.84,0.72,0.8
22.285,89.315,0.87,0.84,0.75,0.82
22.285,89.325,0.89,0.86,0.75,0.82
22.285,89.335,0.86,0.82,0.72,0.77
22.285,89.345,0.82,0.77,0.67,0.71
22.285,89.355,0.8,0.75,0.66,0.7
22.285,89.365,0.81,0.76,0.66,0.71
22.285,89.375,0.82,0.77,0.67,0.72
22.285,89.385,0.83,0.78,0.68,0.73
22.285,89.395,0.84,0.79,0.69,0.75
22.285,89.405,0.86,0.81,0.7,0.77
22.285,89.415,0.87,0.84,0.72,0.79
22.285,89.435,0.85,0.81,0.7,0.77
22.285,89.445,0.84,0.78,0.68,0.74
22.285,89.455,0.84,0.79,0.68,0.75
22.285,89.465,0.87,0.82,0.71,0.78
22.285,89.485,0.9,0.87,0.76,0.83
22.285,89.505,0.86,0.82,0.71,0.77
22.285,89.515,0.85,0.79,0.71,0.76
22.285,89.525,0.86,0.81,0.72,0.77
22.285,89.535,0.86,0.81,0.73,0.79
22.285,89.545,0.87,0.83,0.74,0.8
22.285,89.555,0.87,0.84,0.74,0.8
22.285,89.565,0.87,0.83,0.73,0.79
22.285,89.575,0.89,0.83,0.75,0.81
22.285,89.605,0.91,0.86,0.77,0.83
22.285,89.615,0.87,0.82,0.74,0.79
22.285,89.625,0.86,0.8,0.73,0.78
22.285,89.635,0.86,0.81,0.74,0.78
22.285,89.645,0.87,0.82,0.75,0.8
22.285,89.655,0.88,0.84,0.76,0.81
22.285,89.665,0.89,0.85,0.76,0.82
22.285,89.675,0.89,0.85,0.76,0.82
22.285,89.685,0.89,0.86,0.77,0.83
22.285,89.695,0.91,0.87,0.78,0.84
22.285,89.715,0.91,0.87,0.78,0.85
22.285,89.725,0.91,0.86,0.78,0.84
22.285,89.735,0.91,0.87,0.78,0.84
22.285,89.745,0.91,0.86,0.78,0.84
22.285,89.755,0.9,0.86,0.78,0.83
22.285,89.765,0.9,0.86,0.78,0.83
22.285,89.775,0.9,0.86,0.78,0.83
22.285,89.785,0.89,0.83,0.77,0.83
22.285,89.795,0.88,0.83,0.76,0.81
22.285,89.805,0.86,0.81,0.74,0.8
22.285,89.815,0.86,0.8,0.74,0.79
22.285,89.825,0.85,0.81,0.74,0.78
22.285,89.835,0.86,0.82,0.74,0.8
22.285,89.845,0.91,0.88,0.77,0.85
22.285,89.855,0.92,0.9,0.81,0.89
22.285,89.865,0.93,0.9,0.79,0.88
22.285,89.875,0.91,0.87,0.77,0.84
22.285,89.885,0.86,0.79,0.74,0.78
22.285,89.895,0.85,0.79,0.74,0.78
22.285,89.905,0.87,0.82,0.76,0.8
22.285,89.915,0.88,0.84,0.77,0.83
22.285,89.925,0.89,0.84,0.78,0.84
22.285,89.935,0.89,0.85,0.79,0.85
22.285,89.945,0.9,0.86,0.8,0.85
22.285,89.955,0.9,0.87,0.81,0.86
22.285,89.965,0.9,0.86,0.8,0.86
22.285,89.975,0.89,0.85,0.79,0.85
22.285,89.985,0.89,0.85,0.79,0.85
22.285,89.995,0.89,0.84,0.79,0.85
22.285,90.005,0.89,0.84,0.79,0.85
22.285,90.015,0.89,0.85,0.79,0.85
22.285,90.025,0.89,0.85,0.8,0.85
22.285,90.035,0.89,0.85,0.8,0.85
22.285,90.045,0.88,0.84,0.8,0.84
22.285,90.055,0.88,0.84,0.8,0.84
22.285,90.065,0.88,0.84,0.8,0.84
22.285,90.075,0.89,0.84,0.8,0.84
22.285,90.085,0.9,0.85,0.8,0.86
22.285,90.095,0.91,0.88,0.8,0.88
22.285,90.105,0.89,0.85,0.77,0.86
22.285,90.115,0.91,0.86,0.79,0.87
22.285,90.125,0.9,0.85,0.81,0.86
22.285,90.135,0.89,0.84,0.81,0.85
22.285,90.145,0.88,0.83,0.8,0.84
22.285,90.155,0.88,0.84,0.8,0.84
22.285,90.165,0.87,0.82,0.8,0.84
22.285,90.175,0.88,0.84,0.8,0.84
22.285,90.185,0.89,0.85,0.81,0.86
22.285,90.195,0.91,0.88,0.82,0.88
22.285,90.205,0.92,0.89,0.81,0.89
22.285,90.215,0.92,0.89,0.81,0.89
22.285,90.225,0.9,0.87,0.81,0.87
22.285,90.235,0.88,0.84,0.8,0.84
22.285,90.245,0.87,0.83,0.81,0.83
22.285,90.255,0.88,0.85,0.81,0.85
22.285,90.265,0.89,0.85,0.81,0.85
22.285,90.275,0.88,0.85,0.8,0.85
22.285,90.285,0.88,0.84,0.8,0.85
22.285,90.295,0.87,0.83,0.8,0.84
22.285,90.305,0.87,0.83,0.8,0.84
22.285,90.315,0.88,0.84,0.8,0.85
22.285,90.325,0.88,0.85,0.8,0.85
22.285,90.335,0.88,0.85,0.79,0.85
22.285,90.345,0.89,0.86,0.8,0.85
22.285,90.355,0.9,0.86,0.8,0.85
22.285,90.365,0.9,0.87,0.8,0.85
22.285,90.375,0.9,0.86,0.8,0.85
22.285,90.385,0.89,0.85,0.8,0.84
22.285,90.395,0.89,0.85,0.79,0.84
22.285,90.405,0.89,0.86,0.79,0.84
22.285,90.415,0.9,0.85,0.78,0.84
22.285,90.425,0.89,0.85,0.78,0.83
22.285,90.435,0.89,0.85,0.79,0.83
22.285,90.445,0.89,0.85,0.79,0.83
22.285,90.455,0.89,0.85,0.78,0.83
22.285,90.465,0.89,0.85,0.78,0.82
22.285,90.475,0.89,0.84,0.78,0.82
22.285,90.485,0.89,0.84,0.78,0.82
22.285,90.495,0.89,0.83,0.77,0.82
22.285,90.505,0.89,0.84,0.77,0.82
22.285,90.515,0.88,0.83,0.76,0.82
22.285,90.525,0.88,0.82,0.76,0.8
22.285,90.535,0.87,0.82,0.75,0.8
22.285,90.545,0.87,0.82,0.75,0.8
22.285,90.555,0.86,0.82,0.74,0.79
22.285,90.565,0.85,0.81,0.74,0.78
22.285,90.575,0.84,0.8,0.73,0.76
22.285,90.585,0.85,0.8,0.72,0.76
22.285,90.595,0.88,0.83,0.74,0.8
22.285,90.625,0.76,0.78,0.66,0.79
22.285,90.645,0.47,0.53,0.38,0.56
22.285,90.685,0.78,0.82,0.71,0.82
22.285,90.695,0.75,0.79,0.69,0.8
22.285,90.705,0.84,0.79,0.69,0.76
22.285,90.715,0.85,0.8,0.72,0.78
22.285,90.725,0.86,0.82,0.73,0.79
22.285,90.735,0.87,0.83,0.75,0.8
22.285,90.745,0.88,0.82,0.75,0.81
22.285,90.755,0.88,0.84,0.76,0.81
22.285,90.765,0.87,0.83,0.74,0.8
22.285,90.775,0.86,0.81,0.73,0.79
22.285,90.785,0.85,0.8,0.71,0.77
22.285,90.795,0.82,0.77,0.68,0.74
22.285,90.805,0.79,0.74,0.66,0.71
22.285,90.815,0.76,0.72,0.63,0.69
22.285,90.825,0.75,0.72,0.61,0.68
22.285,90.835,0.78,0.76,0.65,0.73
22.285,90.975,0.74,0.7,0.58,0.63
22.285,90.985,0.72,0.66,0.57,0.59
22.285,90.995,0.77,0.74,0.63,0.65
22.285,91.025,0.66,0.68,0.57,0.78
22.285,91.075,0.81,0.78,0.65,0.71
22.285,91.085,0.77,0.72,0.61,0.65
22.285,91.095,0.77,0.72,0.61,0.64
22.285,91.105,0.77,0.73,0.61,0.66
22.285,91.115,0.78,0.73,0.62,0.67
22.285,91.125,0.78,0.74,0.64,0.69
22.285,91.135,0.77,0.73,0.64,0.7
22.285,91.145,0.74,0.7,0.63,0.68
22.285,91.155,0.7,0.67,0.57,0.65
22.285,91.165,0.67,0.64,0.53,0.63
22.285,91.175,0.68,0.64,0.54,0.65
22.285,91.185,0.73,0.7,0.6,0.72
22.285,91.775,0.67,0.7,0.7,0.76
22.285,91.785,0.66,0.69,0.69,0.75
22.285,91.795,0.66,0.69,0.69,0.76
22.285,91.805,0.83,0.79,0.66,0.71
22.285,91.815,0.84,0.8,0.68,0.72
22.285,91.825,0.85,0.81,0.69,0.74
22.285,91.835,0.86,0.82,0.7,0.75
22.285,91.845,0.87,0.84,0.72,0.76
22.285,91.855,0.87,0.83,0.73,0.77
22.285,91.865,0.87,0.84,0.72,0.76
22.285,91.875,0.86,0.82,0.7,0.75
22.285,91.885,0.86,0.83,0.7,0.75
22.285,91.895,0.87,0.83,0.71,0.75
22.285,91.905,0.87,0.82,0.71,0.76
22.285,91.915,0.87,0.83,0.71,0.76
22.285,91.925,0.87,0.83,0.71,0.76
22.285,91.935,0.87,0.83,0.71,0.77
22.285,91.945,0.87,0.83,0.71,0.76
22.285,91.955,0.87,0.83,0.7,0.76
22.285,91.965,0.88,0.83,0.71,0.77
22.285,91.975,0.89,0.85,0.72,0.78
22.285,91.985,0.89,0.85,0.73,0.79
22.285,91.995,0.89,0.85,0.73,0.79
22.285,92.005,0.89,0.85,0.73,0.78
22.285,92.015,0.89,0.84,0.73,0.78
22.285,92.025,0.89,0.85,0.72,0.78
22.285,92.035,0.89,0.85,0.73,0.78
22.285,92.045,0.89,0.85,0.73,0.79
22.285,92.055,0.89,0.84,0.73,0.79
22.285,92.065,0.89,0.84,0.72,0.78
22.285,92.075,0.88,0.84,0.72,0.78
22.285,92.085,0.88,0.81,0.71,0.77
22.285,92.095,0.88,0.83,0.71,0.77
22.285,92.105,0.88,0.82,0.71,0.77
22.285,92.115,0.88,0.82,0.71,0.76
22.285,92.125,0.88,0.83,0.71,0.76
22.285,92.135,0.88,0.83,0.7,0.76
22.285,92.145,0.88,0.82,0.7,0.76
22.285,92.155,0.87,0.83,0.69,0.75
22.285,92.165,0.87,0.83,0.69,0.75
22.285,92.175,0.87,0.82,0.69,0.75
22.285,92.185,0.87,0.82,0.69,0.75
22.285,92.195,0.87,0.82,0.69,0.74
22.285,92.205,0.86,0.82,0.69,0.74
22.285,92.215,0.86,0.81,0.68,0.73
22.285,92.225,0.86,0.82,0.68,0.72
22.285,92.235,0.85,0.81,0.67,0.71
22.285,92.245,0.85,0.8,0.67,0.7
22.285,92.255,0.84,0.79,0.66,0.7
22.285,92.265,0.84,0.8,0.66,0.69
22.285,92.275,0.84,0.79,0.66,0.69
22.285,92.285,0.83,0.78,0.66,0.69
22.285,92.295,0.83,0.77,0.65,0.68
22.285,92.305,0.82,0.78,0.64,0.67
22.285,92.315,0.82,0.76,0.64,0.66
22.285,92.325,0.81,0.75,0.62,0.65
22.285,92.335,0.8,0.75,0.6,0.63
22.285,92.345,0.78,0.73,0.59,0.62
22.285,92.355,0.77,0.72,0.57,0.61
22.285,92.365,0.76,0.71,0.55,0.59
22.285,92.375,0.75,0.68,0.54,0.58
22.285,92.385,0.74,0.67,0.52,0.57
22.285,92.395,0.73,0.67,0.51,0.55
22.285,92.405,0.71,0.66,0.51,0.55
22.285,92.415,0.7,0.66,0.49,0.53
22.285,92.425,0.7,0.66,0.49,0.53
22.285,92.435,0.7,0.64,0.5,0.54
22.285,92.445,0.71,0.67,0.51,0.55
22.285,92.455,0.71,0.67,0.51,0.54
22.285,92.465,0.71,0.67,0.51,0.53
22.285,92.475,0.71,0.67,0.52,0.52
22.285,92.485,0.7,0.66,0.51,0.51
22.285,92.495,0.69,0.65,0.5,0.51
22.285,92.505,0.68,0.64,0.49,0.5
22.285,92.515,0.67,0.62,0.49,0.48
22.285,92.525,0.67,0.61,0.48,0.46
22.285,92.535,0.67,0.61,0.48,0.45
22.285,92.545,0.68,0.64,0.5,0.45
22.285,92.555,0.69,0.62,0.51,0.44
22.285,92.565,0.7,0.64,0.53,0.46
22.285,92.575,0.7,0.65,0.53,0.46
22.285,92.585,0.7,0.65,0.52,0.45
22.295,89.005,0.77,0.81,0.68,0.75
22.295,89.025,0.76,0.81,0.67,0.75
22.295,89.035,0.76,0.81,0.67,0.76
22.295,89.045,0.77,0.82,0.68,0.77
22.295,89.055,0.84,0.84,0.71,0.81
22.295,89.065,0.84,0.83,0.72,0.81
22.295,89.075,0.85,0.84,0.71,0.81
22.295,89.085,0.85,0.83,0.71,0.8
22.295,89.095,0.84,0.81,0.7,0.78
22.295,89.105,0.82,0.78,0.67,0.74
22.295,89.115,0.83,0.8,0.69,0.76
22.295,89.125,0.84,0.81,0.7,0.78
22.295,89.135,0.85,0.83,0.7,0.79
22.295,89.145,0.86,0.85,0.71,0.8
22.295,89.155,0.87,0.86,0.71,0.81
22.295,89.165,0.87,0.85,0.71,0.8
22.295,89.175,0.85,0.82,0.7,0.78
22.295,89.185,0.86,0.84,0.71,0.79
22.295,89.195,0.86,0.84,0.71,0.79
22.295,89.205,0.82,0.82,0.69,0.76
22.295,89.215,0.82,0.83,0.69,0.76
22.295,89.225,0.79,0.78,0.66,0.74
22.295,89.235,0.64,0.63,0.51,0.58
22.295,89.245,0.79,0.79,0.68,0.75
22.295,89.255,0.77,0.82,0.67,0.78
22.295,89.265,0.71,0.77,0.62,0.73
22.295,89.275,0.73,0.79,0.64,0.75
22.295,89.285,0.77,0.83,0.68,0.78
22.295,89.295,0.77,0.82,0.68,0.77
22.295,89.305,0.86,0.83,0.71,0.78
22.295,89.315,0.87,0.84,0.73,0.8
22.295,89.325,0.88,0.85,0.73,0.8
22.295,89.335,0.84,0.8,0.7,0.75
22.295,89.345,0.82,0.76,0.68,0.72
22.295,89.355,0.81,0.76,0.67,0.71
22.295,89.365,0.82,0.77,0.67,0.72
22.295,89.375,0.83,0.79,0.68,0.73
22.295,89.405,0.86,0.83,0.71,0.78
22.295,89.425,0.87,0.83,0.72,0.79
22.295,89.435,0.85,0.8,0.69,0.76
22.295,89.445,0.85,0.81,0.69,0.75
22.295,89.455,0.87,0.83,0.72,0.79
22.295,89.485,0.9,0.85,0.75,0.82
22.295,89.495,0.87,0.83,0.72,0.79
22.295,89.515,0.86,0.81,0.72,0.78
22.295,89.525,0.87,0.82,0.73,0.79
22.295,89.535,0.88,0.84,0.74,0.8
22.295,89.545,0.88,0.84,0.74,0.81
22.295,89.555,0.88,0.84,0.74,0.8
22.295,89.565,0.87,0.83,0.73,0.79
22.295,89.575,0.87,0.82,0.74,0.79
22.295,89.585,0.9,0.87,0.77,0.83
22.295,89.625,0.87,0.83,0.73,0.79
22.295,89.635,0.87,0.82,0.74,0.79
22.295,89.645,0.87,0.82,0.75,0.8
22.295,89.655,0.88,0.84,0.75,0.81
22.295,89.665,0.89,0.85,0.76,0.82
22.295,89.675,0.89,0.85,0.77,0.82
22.295,89.685,0.89,0.85,0.77,0.83
22.295,89.695,0.91,0.87,0.78,0.84
22.295,89.715,0.91,0.88,0.79,0.85
22.295,89.725,0.9,0.85,0.78,0.83
22.295,89.735,0.9,0.86,0.77,0.83
22.295,89.745,0.9,0.84,0.78,0.83
22.295,89.755,0.9,0.86,0.78,0.84
22.295,89.765,0.9,0.86,0.78,0.84
22.295,89.775,0.89,0.84,0.77,0.83
22.295,89.785,0.88,0.84,0.76,0.82
22.295,89.795,0.87,0.83,0.75,0.81
22.295,89.805,0.86,0.81,0.74,0.8
22.295,89.815,0.86,0.81,0.74,0.8
22.295,89.825,0.85,0.8,0.74,0.78
22.295,89.835,0.86,0.81,0.74,0.79
22.295,89.845,0.9,0.87,0.78,0.85
22.295,89.855,0.93,0.9,0.82,0.89
22.295,89.865,0.93,0.91,0.81,0.89
22.295,89.875,0.92,0.88,0.78,0.86
22.295,89.885,0.88,0.83,0.76,0.81
